"","mpa","CT.sp.assessed","housing & urban dvlpt","commercial & industrial dvlpt","tourism & recreation dvlpt","crops","livestock farming","oil & gas production","roads & rail","shipping","recreational activities","work disturbance","invasive intoduction","domestic waste water","agricultural effluent","excess energy","seine","trawl","gillnet","longline","pole.line","jigger","trap","pot","dredge","bivalve_production","crustaceans_production","marine_fish_general_production","salmon_production","shrimp_production","tuna_production","tot.sp"
"4675","195496",1,0,0,0,0,0,0,0,0,0,0,0,0,0.0504413619167718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"4676","195502",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"4677","195503",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"4678","195504",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"4679","195513",1,0,0,0,0,0,0,0,0,0,0,0,0,0.0185836596535475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"4680","195579",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"4681","195643",1,0,0,0,0,0,0,0,0,0,0,0,0,0.298931439569921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"921","19566",863,118.455741935484,114.856258064516,197.65978858351,4.45994860909396,0,0,0,0,150.767526427061,0,0,251.866994093051,247.144487953806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672
"4682","195665",2,0,0,0,0,0,0,0,0,0,0,0,0,0.357536337691644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"922","19568",1068,0,0,77.8695983086681,0,0,0,0,0,60.3592389006342,0,0,280.663967611336,274.529236078848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2278
"4683","195692",8,0.823483870967742,0.823483870967742,0,0.453580605518936,0,0,0.823483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"4684","195704",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333699231613611,0,0,13
"4685","195926",230,11.0903225806452,9.75948387096774,21.1768287526427,0.730644620712769,0.730644620712769,0,0.443612903225806,0,15.882621564482,0,0,24.2380035839915,19.9607088338754,0,0,0,0,0,0,0,0,0,0,4.39297977871042,0,2.35537190082645,0,0,0,389
"923","19595",435,0,0,0,0,0,0,0,0,0,0,0,50.6039689387403,42.1699741156169,0,0,54.408940397351,0,0,0,0,0,0,0,0,0,0,0,6.13333333333333,0,746
"4686","196003",197,0,0,11.4032980972516,0,0,0,0,0,8.04938689217759,0,0,7.45018915510719,9.57881462799496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590
"4687","196021",196,0,0,13.7804651162791,0,0,0,0,0,9.95255813953488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502
"924","19603",75,0,0,3.33310782241015,0,0,0,0,0,2.77758985200846,0,0,0.757815092586447,0.631512577155373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
"4688","196045",235,0,0,18.291754756871,0.00871411015528991,0.00435705507764496,0,0,8.68990889978977,14.6334038054968,0,0,25.0660383619831,25.9015729740492,7.75589459084605,17.1124567474048,79.5289735099338,18.7828904731043,45.0854740775339,0,0,14.7244635193133,27.8128755364807,0,0,0,0,0,0,0,424
"4689","196046",267,0,0,23.7272727272727,0.707965590436823,0.707965590436823,0,0,3.1885073580939,16.1345454545455,0,0,14.7600716798301,19.6800955731068,7.74341192787795,0,0,0,25.922466137319,0.89271417133707,0,0,0,0,6.84509729111026,0,0,0,0,0,742
"925","19612",75,0,0,3.71881606765328,0,0,0,0,0,3.71881606765328,0,0,0.349771022764983,0.279816818211986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
"4690","196166",231,5.39458064516129,4.72025806451613,24.8676532769556,1.50977544408446,0.75488772204223,0.763606823720552,0.224774193548387,6.63022658257417,19.1289640591966,0.381803411860276,0,27.9989380765912,26.1323422048185,3.43454603648778,28.8512110726644,76.1610099337748,0,28.1886968706212,0,0,9.03261802575107,17.0025751072961,0,5.70240366272415,0,0,0,0,0,419
"4691","196213",237,2.21729032258065,2.03251612903226,22.2078646934461,1.93967154507876,0.969835772539381,0,0.0923870967741935,1.76302265825742,12.9545877378436,0,0,27.25233955001,25.3728678569058,1.14104342259682,0,72.4105960264901,31.7303953337654,0,0,0,0,0,0,0,0,4.10743801652893,0,0,0,363
"4692","196284",335,3.44361290322581,3.12077419354839,28.9192389006343,1.7305329013518,0.865266450675902,0,0.107612903225806,10.4206960990423,21.2074418604651,0,0,35.451251078516,37.2692639543373,9.22052704576976,66.318339100346,115.672599337748,0,28.7697337692667,0,0,0,0,0,7.59099580312858,0,5.80165289256198,0,0,0,556
"4693","196293",253,0,0,21.8641860465116,1.65188247123226,0.825941235616132,0,0,4.57136183134782,17.6595348837209,0,0,25.9372137784562,26.7000730072344,4.84626053558092,0,0,0,0,0,0,0,0,0,5.09576497520031,0,0,0,0,0,445
"139","1963",295,8.23741935483871,8.62967741935484,20.6131078224102,12.5078762149481,9.82761702603061,0,0,5.46449427703808,8.24524312896406,0,11.6794731064764,29.1067896727949,32.3408774142165,6.268857356236,0,0,38.2417368762152,52.704343764596,0,0,0,0,0,14.5997710797406,0,0,15.8507135016465,0,0,618
"4694","196369",280,21.7930322580645,19.458064516129,24.0338266384778,0,0,0,0.778322580645161,2.52978276103714,18.8837209302326,0,0,20.8982544633968,20.2835999203557,1.34908780539849,22.8186851211073,76.2998758278146,0,0,0,0,0,0,1.66666666666667,0,0,1.60537190082645,0,0,0,471
"4695","196457",298,17.5517419354839,16.488,23.673911205074,1.54865378170037,0.774326890850184,0,0.531870967741935,3.83274935762672,14.3734460887949,0,0,30.1032056812902,26.6628393177142,4.00373412994772,71.1117647058824,106.545943708609,60.950745301361,13.8010275572163,0,0,0,0,0,6.04731018695155,0,5.9297520661157,0,0,0,540
"926","19647",759,0,0,249.775137420719,0,0,0,0,148.576267227283,216.886596194503,0,0,203.045264485299,192.579013738634,4.55862584017924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275
"4696","196471",231,11.7677419354839,11.1483870967742,14.3238900634249,0.501731650094961,0.501731650094961,0,0.619354838709677,0.48294790936697,10.7429175475687,0,0,19.3625141036703,20.0796442556581,1.73583697855543,0,68.6630794701987,0,0,0,0,0,0,0,2.51430751621518,0,0,0,0,0,359
"927","19648",759,0,0,188.085835095137,0,0,0,0,91.8142957252978,163.320084566596,0,0,136.528771487356,129.491205946771,2.92830470500373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275
"4697","196506",193,4.20232258064516,3.83690322580645,12.4170824524313,1.89632443302424,0.948162216512122,0,0.182709677419355,0,10.2575898520085,0,0,26.271653282007,26.271653282007,0,0,0,0,0,0,0,0,0,0,0,0,3.81818181818182,0,0,0,330
"140","1967",1517,159.375483870968,156.949677419355,359.02511627907,13.6089822366216,1.94414031951737,0,0.727741935483871,110.034921747255,297.244820295983,0,0,467.75549213513,463.214176677507,2.52907286887869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3158
"141","1968",1320,0,0,413.421733615222,2.83945927829293,0.315495475365881,0,0,269.390796542864,334.236279069767,0,0,371.182053494392,374.481449525453,16.521284540702,82.3442906574394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772
"4698","198282",1125,0,0,288.662156448203,1.89409004580494,0,1.10885458976442,0,166.223779490773,221.479915433404,2.05930138099106,0,359.459879206212,357.552930244906,16.0738290835378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487
"4699","198296",326,0,0,53.6148837209302,4.92883476706513,0.821472461177522,0,0,5.09857509927587,17.8716279069767,0,0,20.655737704918,21.344262295082,6.46409900778833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862
"4700","198297",407,15.741935483871,14.9863225806452,16.2266384778013,4.47480728410233,1.91777455032957,0,0.125935483870968,3.93272599859846,8.9708245243129,0,0,93.7908674586845,89.2157031924072,0.283793876026886,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52380952380952,0,1287
"4701","198302",917,4.01677419354839,3.87483870967742,244.203382663848,7.51200983130377,0,0,0,131.402359261855,185.225961945032,0,0,252.684542377381,253.66775071348,19.2979835698282,0,41.8841059602649,0,0,0,0,0,0,0,0,0,0,0,0,0,2041
"4702","198303",229,5.33264516129032,4.66606451612903,25.5866384778013,1.23204111272484,0.616020556362418,0.887083671811535,0.222193548387097,6.34618079887877,19.6820295983087,0.443541835905768,0,27.2821397756687,24.5539257981018,3.31420036274405,28.0913494809689,75.0716059602649,0,18.4539934609995,0,0,8.76995708154507,16.5081545064378,0,5.50553223960321,0,0,0,0,0,412
"4703","198306",985,19.2,18.864,309.273150105708,6.90961903697911,1.53547089710647,0,0.096,125.595304835319,259.553488372093,0,0,316.525784827769,316.525784827769,5.62146591272805,0,93.3265728476821,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
"4704","198315",756,0,0,95.0813530655391,3.03094626298738,0.303094626298738,0,0,0,82.2613953488372,0,0,205.310148005575,192.664233092188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284
"4705","198318",203,0,0,0,1.66864037537705,0.417160093844263,0,0,0,0,0,0,0.495785491471428,0.495785491471428,0.633201749706604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519
"4706","198322",590,0,0,52.9115433403805,4.66741146240643,1.27293039883812,4.81559707554833,0,60.8839056295258,29.3523890063425,1.4817221770918,0,137.139045596336,136.145284396363,11.74479889043,0,85.7483443708609,0,0,0,0,0,0,0,0,0,0,0,16.0285714285714,0,1529
"4707","198324",1394,483.966451612903,480.178064516129,369.850993657505,0,0,0,2.84129032258065,0,296.813192389006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3076
"4708","198330",1238,0,0,284.078646934461,0,0,0,0,189.214903060033,236.366596194503,0,0,0,0,9.11554464952523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2675
"4709","198331",389,41.76,38.976,8.39568710359408,0.188694000670316,0,0,0.928,0,5.2861733615222,0,0,33.2228711754165,18.6372204154775,0,0,86.606167218543,0,0,0,0,0,0,0,0,0,0,0,0,0,757
"4710","198336",1228,283.806451612903,280.593548387097,0,14.3108032622053,4.47212601943917,0,1.07096774193548,187.804835318851,0,0,0,468.308223269397,456.132209464392,4.10028806145311,14.2543252595156,155.889486754967,0,23.2064455861747,0,0,0,0,0,0,0,0,0,0,0,2310
"4711","198339",535,2.20774193548387,2.10116129032258,123.493953488372,7.69344207351134,2.88504077756675,0,0.0152258064516129,20.6195982247139,68.9060465116279,0,0,129.848012212119,125.038826574633,4.00469433479142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495
"4712","198340",543,8.54709677419355,8.19096774193548,122.714926004228,8.47614791643392,2.82538263881131,0,0.0593548387096774,36.6685353889278,68.0754334038055,0,0,126.428087874162,122.596933696157,6.77392510402219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476
"4713","198374",347,46.6250322580645,41.5254193548387,44.2503171247357,0,0,0,0.728516129032258,2.9187105816398,19.6668076109937,0,0,43.8746266675516,36.7114223136656,0.786727835271525,0,18.6043046357616,0,0,0,0,0,0,0,0,0,0,0,0,0,809
"4714","198381",854,0,0,0,0,0,0,0,76.4569025928521,0,0,0,159.132010353753,154.187230371009,2.56385362210605,0,56.1754966887417,32.3940375891121,0,0,0,0,0,0,0,0,0,0,0,0,1423
"4715","198382",854,0,0,0,0,0,0,0,77.6005606166783,0,0,0,174.051370544899,168.642994624013,2.57281553398058,0,72.4470198675497,34.602721970188,0,0,0,0,0,0,0,0,0,0,0,0,1423
"4716","198383",854,0,0,159.912727272727,0,0,0,0,80.9642606867554,136.204735729387,0,0,183.002986659587,177.316453175815,2.61538461538462,0,79.9867549668874,35.2469215813351,0,0,0,0,0,0,0,0,0,0,0,0,1423
"4717","198384",1019,0,0,0,0,0,0,0,91.5536089698668,0,0,0,37.1288245835269,36.3236211588239,2.30619865571322,30.2948096885813,53.6444536423841,0,0,0,0,0,0,0,0,0,0,0,0,0,1822
"4718","198394",1279,0,0,185.019873150106,0,0,0,0,241.450011679514,156.401691331924,0,0,163.859162407911,161.526647640539,3.85511575802838,0,47.2152317880795,0,0,0,0,0,0,0,0,0,0,0,0,0,2360
"4719","198395",1376,0,0,355.389852008457,0,0,0,0,222.682200420463,295.063171247357,0,0,206.742085352094,203.990110838256,3.40403286034354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640
"4720","198399",1055,0,0,224.101479915433,0,0,0,0,175.426886241532,191.331923890063,0,0,328.935355412491,321.303444614057,4.21209858103062,56.4055363321799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853
"4721","198401",759,0,0,0,0,0,0,0,132.787432842794,0,0,0,198.603106125971,188.365832614323,4.0806572068708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275
"4722","198402",1141,0,0,0,0,0,0,0,228.511329128708,0,0,0,279.114289506869,275.703524258313,4.14264376400299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050
"4723","198406",1168,0,0,0,0,0,0,0,181.424433543565,0,0,0,264.862945510055,261.117408906883,3.34129947722181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104
"4724","198407",1168,0,0,121.702071881607,0,0,0,0,229.08035505723,102.787230443975,0,0,260.033516957589,256.356275303644,4.14563106796116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104
"4725","198413",1279,0,0,0,0,0,0,0,300.987853305303,0,0,0,198.809318377912,195.979292493529,4.72068707991038,0,164.32988410596,0,0,0,0,0,0,0,0,0,0,0,0,0,2360
"4726","198424",1522,0,0,0,0,0,0,0,393.908199018921,0,0,0,568.785159620362,565.061525187496,8.08599167822469,0,0,0,0,0,0,0,0,0,32.4036627241511,0,36.8615702479339,0,34.0190476190476,0,3315
"4727","198425",1564,0,0,0,2.46274159311809,0.410456932186348,0,0,337.25262789068,0,0,0,5.01121656600518,4.99515497444747,9.57281553398058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423
"4728","198427",1578,7.73987096774194,7.66864516129032,486.926511627907,4.75365880907161,0.950731761814322,1.26726238830219,0.0356129032258065,440.433426769446,402.620465116279,4.22420796100731,0,553.240193801022,552.343532222738,16.8208684519364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3525
"4729","198429",120,0,0,0,0,0,0,0,2.8965195047886,0,0,0,0,0,0.29990397951563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
"4730","198430",1273,0,0,115.805412262156,0,0,0,0,308.582106984349,94.8142071881607,0,0,362.689586513573,358.266542775602,7.22938226821722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627
"4731","198473",1549,0,0,0,0.952742710311697,0.146575801586415,0,0,210.564120532586,0,0,0,532.018981880932,526.919758412424,4.40627333831217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3237
"4732","198475",1396,0,0,0,0,0,0,0,395.672506423733,0,0,0,258.293820933165,254.543638415079,11.4646324549237,0,0,0,0,0,0,0,0,0,25.998473864937,0,32.2324380165289,0,0,0,2743
"928","19961",9,0,0,0,0,0,0,0,3.49194113524877,0,0,0,0,0,1.22863544222768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"929","19962",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"930","19963_A",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2","2",540,0,0,0,0,0,0,0,0,0,0,0,54.0131413021836,53.5878409769695,2.48543689320388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540
"142","2003",40,0,0,0.131923890063425,0,0,0,0,0.693062368605466,0.5276955602537,0,0,0.600517687661777,1.20103537532355,0.0994345460364878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
"931","20053",83,0,0,2.96786469344609,0,0,0,0,0,2.37429175475687,0,0,1.83818942058804,0.91909471029402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
"932","20057",1417,0,0,0,0,0,0,0,10.7764540995095,0,0,0,58.7788544501228,59.190615251875,1.28859490024539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181
"143","2012",563,0,0,135.827484143763,6.49759803373925,1.94927941012177,0,0,0,69.9112050739958,0,0,129.266609145815,125.289175018252,2.96415235250187,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24761904761905,0,1504
"933","20190",73,0,0,0,0,0,0,0,0,0,0,0,0.978894272250614,0.839052233357669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
"23","202",462,53.9086451612903,51.133935483871,121.949090909091,0,0,0,0.396387096774194,51.7486568558748,67.0254545454546,0,0,120.224198579677,117.428286984801,6.58572495465699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427
"934","20202",407,15.741935483871,14.9863225806452,20.22088794926,4.48106356831639,1.92045581499274,0,0.125935483870968,3.93272599859846,11.1790274841438,0,0,93.7745403862746,89.2001725625539,0.283793876026886,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54761904761905,0,1287
"935","20209",553,0,0,0,4.86850631214389,1.6228354373813,0,0,0,0,0,0,90.0744673790403,88.0578748257782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624
"144","2026",336,0,0,29.5805496828753,3.99821249022456,0,0,0,5.81079187105816,16.3471458773784,0,0,20.4547686998075,21.7331917435455,5.34193961378427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779
"936","20269",418,0,0,0,0,0,0,0,6.10978743284279,0,0,0,0,0,7.96329883708524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059
"24","203",472,108.378838709677,103.597419354839,116.753403805497,2.22645514467657,0.954195062004245,0,0.796903225806452,42.8095071245036,64.1698097251586,0,0,106.816486360921,103.504347248955,4.78416728902166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458
"937","20388",335,0,0,11.3792811839323,0,0,0,0,2.99929922915207,7.96549682875264,0,0,11.702395964691,13.1651954602774,4.79846367225008,52.8996539792388,7.29180463576159,0,55.6739841195703,0,0,0,0,0,0,0,0,0,0,0,675
"938","20419",1320,0,0,410.725835095137,5.90112836554575,0.655680929505083,0,0,111.016117729502,332.056744186047,0,0,287.25691909471,289.810313931108,8.60791635548917,64.2975778546713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772
"939","20420",1324,0,0,236.821395348837,7.65366998100771,0.850407775667523,0,0,244.609670637701,191.461395348837,0,0,409.333311209929,410.240923873366,14.9305451829724,0,0,0,0,0,0,0,0,0,26.4891262876765,0,32.5950413223141,0,29.1428571428571,0,2782
"940","20429",1241,0,0,454.483213530655,0.810412244441962,0.0900458049379958,0,0,324.882971268395,375.888372093023,0,0,414.198845158293,409.483108780779,6.15811373092926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559
"941","20432",1021,210.486193548387,209.436387096774,206.181818181818,0.380963020891521,0,0,1.0498064516129,177.890679747723,168.545454545455,0,0,252.668746266675,255.415145682618,6.18905366478182,17.8712802768166,0,0,0,0,0,0,0,0,0,0,25.2551652892562,0,19.6785714285714,0,2052
"942","20580",146,4.91767741935484,6.55690322580645,12.8101479915433,0.868506312143895,0.868506312143895,0,0.409806451612903,0,6.40507399577167,0,0,15.4971792659454,24.9676777062454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
"943","20581",173,0,0,11.1424947145877,0.631214389453692,0.631214389453692,0,0,1.14832982947909,6.68549682875264,0,0,7.99243379571248,13.460941129621,1.36669156086632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
"944","20582",174,6.11664516129032,8.30116129032258,15.4614799154334,0.915205005027371,0.915205005027371,0,0.436903225806452,3.29549170754497,8.69708245243129,0,0,19.3761199973452,29.0641799960178,3.07766990291262,0,51.2324089403973,26.5732339598185,0,0,0,6.98025751072961,10.28669527897,5.33946360153257,0.185425410148798,0,0,0,0,0,287
"945","20583",131,0,0,14.6144608879493,0.828510780918333,0.828510780918333,0,0,0,7.30723044397463,0,0,17.5217362447733,22.7782571182053,0,0,0,11.2427090084251,0,0,0,3.52961373390558,4.63261802575107,0,0,0,0,0,0,0,193
"946","20584",149,0,0,15.7172093023256,0.898893978326444,0.898893978326444,0,0,5.3305302499416,9.82325581395349,0,0,16.9482976040353,24.2118537200504,4.12888082790995,0,38.5887831125828,13.4287103046014,0,0,0,13.1570815450644,18.0909871244635,0,1.28653185806944,0,0,0,0,0,227
"947","20585",151,0,0,11.0306976744186,0.812534912300302,0.812534912300302,4.64987814784728,0,6.13665031534688,7.09116279069768,2.06661251015435,0,15.9315059401341,25.4904095042145,4.92979835698282,0,30.8344370860927,0,0,0,0,0.466952789699571,0.741630901287554,0.547126436781609,0,0,0,0,0,0,237
"948","20586",161,2.63741935483871,3.39096774193548,15.8457505285412,0.961456820466987,0.961456820466987,0,0.188387096774194,6.0221910768512,8.91323467230444,0,0,18.8252472290436,28.2378708435654,5.24079803691454,26.5103806228374,65.1127897350993,29.548930654569,0,0.261008807045637,0,17.5982832618026,25.4197424892704,6.75555555555556,1.93208698969859,0,0,0,0,0,256
"949","20587",91,0,0,12.1814799154334,0.800134063233158,0.800134063233158,6.32981316003249,0,6.59939266526512,6.96084566596195,3.16490658001625,0,17.6248755558505,24.4789938275702,5.03211351755041,0,14.4853062913907,10.00129617628,0,0,0,6.43862660944206,7.9244635193133,0,0,0,0,0,0,0,133
"950","20588",171,5.93806451612903,7.91741935483871,15.7889217758985,1.82839906155737,0.914199530778684,0,0.791741935483871,5.10815230086428,8.88126849894292,0,0,19.6981482710559,29.1190017919958,4.63554891710231,0,57.5662251655629,27.401166558652,0,0,0,15.6051502145923,21.8472103004292,5.02068965517241,1.66348721861885,0,0,0,0,0,265
"951","20592",140,2.86141935483871,4.05367741935484,13.9265961945032,0.932074628533125,0.932074628533125,0,0.238451612903226,4.64190609670638,7.95805496828753,0,0,17.124842370744,24.8310214375788,3.64749813293503,0,22.3692052980132,0,0,0,0,0.824034334763948,1.18454935622318,5.39080459770115,1.10186951545212,0,0,0,0,0,220
"952","20593",137,3.01316129032258,4.26864516129032,13.4032980972516,0.886157971176405,0.886157971176405,0,0.251096774193548,0,6.70164904862579,0,0,16.1500630517024,25.5000995553196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
"953","20596",121,9.072,11.664,15.456067653277,0.943581722712546,0.943581722712546,0,0.648,0.928521373510862,7.72803382663848,0,0,18.0380965022898,25.2533351032057,0.90259255307799,0,0,1.61827608554763,0,0,0,10.8927038626609,13.7974248927039,0,0,0,0,0,0,0,175
"954","20608",163,5.79045161290323,7.57212903225806,14.6067653276956,0.882359512903586,0.882359512903586,0,0.44541935483871,2.0839757066106,7.79027484143763,0,0,18.0390920554855,29.4322028273711,1.93961378427398,0,13.4461920529801,0,0,0,0,0,0,1.5632183908046,0.460892789011828,0,0,0,0,0,259
"955","20612",157,0,0,14.4938689217759,0.732543849849179,0.732543849849179,0,0,3.73802849801448,7.73006342494715,0,0,14.0693568726356,19.9932966084821,4.63074789288382,0,53.7199917218543,32.1305897602074,0,0,0,13.1622317596567,19.3562231759657,6.81072796934866,0,0,0,0,0,0,243
"956","20618",129,3.7538064516129,5.09445161290323,14.9911205073996,1.99061557367892,0.995307786839459,0,0.536258064516129,4.9503620649381,6.99585623678647,0,0,20.7240326541448,28.6189022366762,4.36317080977275,0,30.3683774834437,1.42611795204148,0,0,0,0,0,5.127969348659,1.59099580312858,0,0,0,0,0,191
"957","20622",121,2.14709677419355,2.97290322580645,13.9609302325581,1.95687632666741,0.978438163333706,0,0.330322580645161,0.312310207895352,6.98046511627907,0,0,16.5991902834008,24.0688259109312,1.88584231302678,0,17.364238410596,20.0858716785483,12.6539000467071,0,0,6.97854077253219,9.30472103004292,4.49655172413793,0.844715757344525,0,0,0,0,0,186
"958","20625",137,1.92309677419355,2.72438709677419,11.6546300211416,0.972740475924478,0.972740475924478,0,0.160258064516129,0,5.82731501057082,0,0,17.5409836065574,27.6962899050906,0,0,0,0,0,0,0,0,0,0,0.438000763067531,0,0,0,0,0,202
"145","2065",15,0,0,0,0,0,2.59301380991064,0,7.50735809390329,2.46646934460888,0.43216896831844,0,0,0,2.5515843379921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"959","20671",45,0,0,1.74849894291755,0,0,0,0,0,1.74849894291755,0,0,0.419990708170173,0.787482577819075,0.202709911447776,0.795155709342561,7.0442880794702,7.1950745301361,0,0,0,0,0,0,0,0,0,0,0,0,62
"960","20721",273,0,0,0,0,0,0,0,4.07848633496847,0,0,0,33.7713546160483,32.9054224464061,3.27813933639176,41.501384083045,103.323054635762,19.5800388852884,0,0,0,0,0,0,0,0,0,0,0,0,452
"961","20722",105,0,0,8.34909090909091,0.467098648195732,0.467098648195732,0,0,4.56482130343378,4.17454545454545,0,0,13.1663901241123,19.0181190681622,3.89042995839112,0,36.6995033112583,0,0,0,0,0,0,0.777777777777778,0,0,0,0,0,0,139
"146","2077",659,15.0565161290323,14.7143225806452,103.053361522199,0.0703831974081108,0,0,0,118.417192244803,76.1518816067653,0,0,225.13041746864,218.278622154377,10.3013976314947,0,0,0,0,0,0,0,0,0,0,0,20.8935950413223,0,18.3333333333333,0,1209
"962","20848",22,0.630709677419355,0.473032258064516,2.883044397463,1.97743268908502,0.988716344542509,0.100731112916328,0.315354838709677,0,0.961014799154334,0,0,6.32587774606757,9.94066502953475,1.25509442014296,0,2.83526490066225,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"963","20934",327,27.6092903225806,25.0993548387097,19.7036786469345,0,0,0,0.836645161290323,1.7365101611773,13.9832558139535,0,0,30.0802415875755,30.0802415875755,1.88488210818308,25.5294117647059,2.23344370860927,14.5314322747894,0,0,0,0,0,0,0,0,0,0,0,0,530
"964","20955",325,29.2170322580645,26.477935483871,25.5196617336152,0,0,0,0.913032258064516,0,18.7144186046512,0,0,15.1803278688525,15.1803278688525,0,19.7647058823529,18.5947847682119,0,0,0,0,0,0,0,1.23388019839756,0,0,0,0,0,532
"965","20970",1375,0,0,0,0,0,0,0,0,0,0,0,2.34552332912989,2.30025884383089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653
"148","2102",1320,0,0,413.535644820296,1.41068037090828,0.156742263434253,0,0,274.920812894184,334.328372093023,0,0,365.41780049114,368.665958717727,16.7318894697535,81.916955017301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772
"966","21022",601,143.682580645161,140.823225806452,184.038816067653,0,0,0,0.714838709677419,0,134.525835095137,0,0,86.1319439835402,85.6507599389394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608
"967","21038",677,0,0,182.131078224101,0,0,0,0,8.13081055828077,126.27754756871,0,0,116.053627132143,118.458883653017,2.1209858103062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847
"968","21059",173,0,0,22.613023255814,5.4328008043794,1.55222880125126,0,0,0,6.16718816067653,0,0,21.0742018981881,17.702329594478,0,0,0,0,0,0,0,0,0,0,7.42998855398703,0,0,0,0,0,346
"969","21116",409,0,0,107.065708245243,0.992067925371467,0.29762037761144,0,0,0,54.0065961945032,0,0,75.9415942125174,75.9415942125174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
